index,model_name,question,reference_answer,model_answer,error
50,google/gemma-2-2b-it,İdarenin bazı görevleri kanunla düzenlenmemiş ve bir bütün olarak ele alınmamıştır. Bu durum Anayasanın 123. Maddesi ile nasıl çelişir?,"Anayasanın 123. Maddesi, idarenin tüm görevlerinin kanunla düzenlenmesini ve bir bütün olarak ele alınmasını öngörür. Bu durum maddeye aykırıdır.","Anayasanın 123. maddesi, idarelerin görevlerini düzenleme yetkisini devlete ait bir bütün olarak vermektedir. Bu nedenle, idarenin bazı görevleri kanunla düzenlenmemiş ve bir bütün olarak ele alınmamıştır, bu durum Anay",
51,google/gemma-2-2b-it,İdari yargı nedir?,"Hukuki dinlenilme hakkı, tarafların yargılama sürecinde savunmalarını yapabilme ve delillerini sunabilme hakkıdır.","İdari yargı, **devlet tarafından yürütülür ve hukukun üstünlüğü altında çalışan, yasal düzenlemeler çerçevesinde işletilen, kamuoyunun güvenini kazanması ve adil bir şekilde işletilmesi gereken bir yargı sistemi**dir.",
52,google/gemma-2-2b-it,"Bir belediye başkanı, resmi toplantılarda başka bir dili kullanmayı zorunlu hale getirmiştir. Bu uygulama Anayasanın 3. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 3. Maddesi Türkiye Devleti'nin resmi dilinin Türkçe olduğunu belirtir. Resmi toplantılarda başka bir dil kullanmak bu maddeye aykırıdır.","Evet, belediye başkanının resmi toplantılarda başka bir dil kullanmayı zorunlu hale getirme uygulaması Anayasanın 3. Maddesi'ne aykırıdır. 

**Açıklama:**

Anayasanın 3. maddesi, Türk",
53,google/gemma-2-2b-it,"Bir belediye, yerel yönetimde herkesin yaşama hakkının sınırlandırılabileceğini kararlaştırmıştır. Bu uygulama Anayasanın 17. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 17. Maddesi, herkesin yaşama hakkına sahip olduğunu ve bu hakkın ancak kanunlarla düzenlenebileceğini vurgular. Bu tür bir uygulama Anayasa'ya aykırıdır.","Evet, bu uygulama Anayasanın 17. Maddesi'ne aykırıdır. 
 
**Açıklama:**

Anayasanın 17. maddesi, herkesin yaşama hakkının korunmasını ve bu hakkın sınırlandırılamayacağ",
54,google/gemma-2-2b-it,"Anayasa madde 80'e göre, milletvekillerinin türkiye'yi temsil etme yetkisinin sınırlandırılmasında hangi ilkeler gözetilir","Anayasa madde 80'e göre, milletvekillerinin türkiye'yi temsil etme yetkisinin sınırlandırılmasında kanunilik, demokratik toplum düzeninin gereklerine uygunluk ve ölçülülük ilkeleri gözetilir. bu sınırlamalar, milletvekillerinin temsil yetkisini ihlal etmemeli ve bireylerin demokratik temsiliyetini kısıtlamamalıdır.","Anayasa madde 80'e göre milletvekillerinin Türkiye'yi temsil etme yetkisinin sınırlandırılmasında **devlet ve vatandaşların hakları**, **demokratik değerler**, **özgürlükler** ve **yasal düzen**",
55,google/gemma-2-2b-it,Kişinin rızası olmadan kişisel veriler hangi şartlarda işlenebilir?,"Kanunlarda açıkça öngörülmesi, fiili imkansızlık nedeniyle rızasını açıklayamayacak durumda olan kişinin hayatı veya beden bütünlüğünün korunması, bir sözleşmenin kurulması veya ifası için gerekli olması, veri sorumlusunun hukuki yükümlülüğünü yerine getirebilmesi, ilgili kişinin kendisi tarafından alenileştirilmiş olması, bir hakkın tesisi, kullanılması veya korunması için veri işlemenin zorunlu olması, veri sorumlusunun meşru menfaatleri için veri işlemenin zorunlu olması.","Kişinin rızası olmadan kişisel veriler **yasal düzenlemeler** uyarınca işlenebilir. 

**Açıklama:**

Kişilerin kişisel verilerinin işlenmesi, temel hak ve özgürlükler ile ilgili yasal düzenlemeler",
56,google/gemma-2-2b-it,Vergi affı sonrasında borçların ödenmemesi durumunda ne olur?,"Vergi affı sonrasında borçların ödenmemesi durumunda, mükellef affın sağladığı avantajları kaybeder ve borç yeniden yapılandırılmadan önceki haline döner.","Vergi affı sonrasında borçların ödenmemesi durumunda, borçların ödenmesi zorunlu hale gelir.",
57,google/gemma-2-2b-it,Bir kişi facebook üzerinden tehdit mesajları gönderdiğinde ne tür yasal işlemler yapılmalıdır?,"Facebook üzerinden tehdit mesajları gönderildiğinde, ilgili platforma şikayette bulunmalı ve yetkili makamlara suç duyurusunda bulunarak hukuki işlemleri başlatmalısınız.","Facebook üzerinden yapılan tehdit mesajları, **taraflar arasında iletişim kurma ve iletişimin güvenliğini sağlama** amacıyla kullanılabilen bir platformdur. Ancak, bu platformda yapılan tehdit mesajları, **yasal olarak suç olarak kabul edilir**. 

Bu tür",
58,google/gemma-2-2b-it,Mülkiyetin devri nedir?,"Mülkiyetin devri, bir malın mülkiyetinin bir kişiden başka bir kişiye geçmesi işlemidir.","Mülkiyetin devri, bir malın veya hakın, belirli bir kişi veya kuruluş tarafından kontrol edildiği ve kullanıldığı sürece, bu mal veya hakın sahibi olarak belirli bir kişi veya kuruluş tarafından kontrol edildiği ve kullanıldığı sürece, bu mal veya",
59,google/gemma-2-2b-it,Uluslararası yatırım hukuku nedir?,"Uluslararası yatırım hukuku, yabancı yatırımların korunması, teşvik edilmesi ve yönetimi ile ilgili kuralları belirleyen hukuk dalıdır. i̇kili yatırım anlaşmaları bu hukukun temelini oluşturur.","Uluslararası yatırım hukuku, **bir ülkenin veya bir bölgenin diğer ülkelerin yatırımcılarına sunduğu güvenlik ve koruma sağlayan hukuki düzenlemeleri** kapsar. 

**Önemli Noktalar:**

* Uluslar",
60,google/gemma-2-2b-it,Tbmm üyeleri hangi tür işlerde çalışamaz ve hangi görevlerde bulunamazlar?,"Tbmm üyeleri, devlet ve diğer kamu tüzel kişilerinde ve bunlara bağlı kuruluşlarda; devletin veya diğer kamu tüzelkişilerinin doğrudan veya dolaylı olarak katıldığı teşebbüs ve ortaklıklarda; özel gelir kaynakları ve özel imkanları kanunla sağlanmış kamu yararına çalışan derneklerin ve devletten yardım sağlayan ve vergi muafiyeti olan vakıfların, kamu kurumu niteliğindeki meslek kuruluşları ile sendikalar ve bunların üst kuruluşlarının ve katıldıkları teşebbüs veya ortaklıkların yönetim ve denetim kurullarında görev alamazlar, vekili olamazlar, herhangi bir taahhüt işini doğrudan veya dolaylı olarak kabul edemezler, temsilcilik ve hakemlik yapamazlar. (madde 82)","Tbmm üyeleri, **hukuksal ve yasal işlerde çalışamazlar** ve **yasa dışı faaliyetlerde bulunmaktan kaçınmalıdırlar**. 

**Açıklama:**

* **Hukuksal ve yasal işlerde çalışamazlar:**",
61,google/gemma-2-2b-it,Hakimler ve savcılar kurulu'nun uluslararası benzerleri nelerdir,"Hakimler ve savcılar kurulu'na benzer kurumlar, birçok ülkede yargı mensuplarının atanması, terfisi ve disiplin işlemlerini yürüten anayasal organlar olarak faaliyet gösterir.","Hakimler ve Savcılar Kurulu'nun uluslararası benzerleri şunlardır:

* **İnternational Criminal Court (ICC):**  İnternational Criminal Court, uluslararası suçlar konusunda yargılama yapar.
* **European Court of Human Rights (",
62,google/gemma-2-2b-it,"Bir belediyedeki mahalli idare, belediye halkının mahalli müşterek ihtiyaçlarını karşılamak üzere kurulmuş ve karar organları seçimle işbaşına gelmemiştir. Bu durum Anayasanın 127. Maddesi'ne uygun mudur?","Hayır, Anayasanın 127. Maddesi, mahalli idarelerin belediye halkının mahalli müşterek ihtiyaçlarını karşılamak üzere kurulmasını ve karar organlarının seçimle işbaşına gelmesini öngörür. Bu durum maddeye aykırıdır.","Hayır, Anayasanın 127. Maddesi'ne uygun değildir. 

**Açıklama:**

Anayasanın 127. Maddesi, belediye halkının mahalli müşterek ihtiyaçlarını karşılamak üzere kurulmuş ve karar organları seçim",
63,google/gemma-2-2b-it,İş yerinde performans düşüklüğü nedeniyle işten çıkarıldım haklarım nelerdir,Performans düşüklüğü nedeniyle işten çıkarıldıysanız i̇ş kanunu kapsamında çeşitli haklarınız bulunmaktadır öncelikle işvereninizin performans değerlendirmelerini ve uyarılarını inceleyin haksız bir işten çıkarma olduğunu düşünüyorsanız işe iade davası açabilirsiniz ayrıca kıdem tazminatı ihbar tazminatı ve diğer işçi alacaklarınızı talep edebilirsiniz,"İşten çıkarılma hakkı, işveren ve işçinin iş sözleşmesi ve iş hukuku çerçevesinde belirlenir. İşten çıkarılma nedenleri, işveren tarafından belirlenen iş yükü, işçinin performansı, işveren ve işçinin iş söz",
64,google/gemma-2-2b-it,Anayasanın 34. Maddesi Sizce Neden Önemlidir?,Herkesin önceden izin almaksızın toplantı ve gösteri yürüyüşü düzenleme hakkına sahip olduğunu belirlediği için önemlidir.,"Anayasanın 34. maddesi, **tüm vatandaşların eşit hak ve özgürlükleri** ile ilgilidir. Bu madde, **herkesin vatandaşlık haklarını ve bu hakların korunmasını** sağlamak için önemlidir. 

**",
65,google/gemma-2-2b-it,Nafaka ödemelerinde gecikmeler hakaret etme hakkı verir mi?,"Hayır, nafaka ödemelerindeki gecikmeler hakaret etme hakkını vermez. şikayet edebilirsiniz.","Hayır. Nafaka ödemelerinde gecikmeler hakaret etme hakkı vermez. 

**Açıklama:**

Nafaka ödemelerinde gecikmeler, tarafların anlaşmazlık yaşamasına sebep olabilir. Ancak, bu gecikmeler, tarafların haklarını",
66,google/gemma-2-2b-it,Vatan hizmetinin yerine getirilmesinde vatandaşların sorumlulukları nelerdir,"Vatandaşlar, vatan hizmetini yerine getirmek, ulusal savunma ve güvenlik görevlerine katılmak ve yasalarla belirlenen hizmetleri yerine getirmekle sorumludur. bu, vatandaşlık bilincinin bir parçasıdır.","Vatan hizmetinin yerine getirilmesinde vatandaşların sorumlulukları şunlardır:

* **Toplumsal sorumluluk:** Toplumun ihtiyaçlarına karşı sorumluluk sahibi olmak, toplumsal değerlere saygı göstermek, vatandaşlık bilincini geliş",
67,google/gemma-2-2b-it,"Müteahhit ile yapılan sözleşmede peşinat verildi, müteahhit cayma halinde 15 gün içinde ödeme yapacağını belirtti ama şimdi ödeme yapmıyor. ne yapmalıyım?",Noter aracılığıyla ihtarname gönderip sözleşmeyi feshedin. peşinatı geri almak için dava açmanız gerekebilir.,"Bu durumda, öncelikle sözleşmenin şartlarını dikkatlice inceleyin. 

**Ödeme şartı:** Sözleşmede belirtilen ödeme şartı ne kadar net ve ayrıntılı? 
**Ödeme tarihleri:** Sözleşmede belirtilen ödeme tarihleri",
68,google/gemma-2-2b-it,"Anayasa madde 104'e göre, cumhurbaşkanının görev ve yetkilerinin ihlali hangi durumlarda söz konusu olur","Anayasa madde 104'e göre, cumhurbaşkanının görev ve yetkilerinin ihlali, anayasa'nın uygulanmasını gözetmemesi veya devlet organlarının düzenli ve uyumlu çalışmasını sağlamaması durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve cumhurbaşkanının görev ve yetkilerini korumakla yükümlüdür.","Anayasa madde 104'e göre, cumhurbaşkanının görev ve yetkilerinin ihlali, aşağıdaki durumlarda söz konusu olur:

* **Cumhurbaşkanı'nın görev ve yetkilerini ihlal eden bir karar veya e",
69,google/gemma-2-2b-it,Okulda çocuğuma yönelik ayrımcılık yapıldığını düşünüyorum ne yapmalıyım,"Anayasa'nın 42. maddesi eğitim hakkını güvence altına alır. çocuğunuza yönelik ayrımcılık yapıldığını düşünüyorsanız, okul yönetimiyle durumu görüşüp çözüm talep edebilir, çözüm bulamazsanız milli eğitim bakanlığı'na şikayette bulunabilirsiniz.","Ayrımcılık, çocukların haklarını ihlal eden bir suçtur. Okulda çocuğunuzun ayrımcılık yaşadığını düşünüyorsanız, aşağıdaki adımları izleyin:

1. **Ayrımcılık olayını kaydedin:** Olayı",
70,google/gemma-2-2b-it,"Anayasa madde 47, devletleştirme ve özelleştirme işlemlerinin korunması için ne tür tedbirler alınacağını düzenler","Anayasa madde 47, devletleştirme ve özelleştirme işlemlerinin korunması için devletin, bu işlemleri anayasal ve kanuni düzenlemelere uygun olarak gerçekleştirmesini düzenler. devlet, devletleştirme ve özelleştirme işlemlerini adil ve hukuka uygun olarak gerçekleştirmek zorundadır.","Anayasa madde 47, devletleştirme ve özelleştirme işlemlerinin korunması için **""devlet, bu işlemleri yaparken, vatandaşların haklarını ve özgürlüklerini koruyarak, adil ve eşit bir şekilde yapmalıdır.""",
71,google/gemma-2-2b-it,Seyahat hürriyeti nedir,"Seyahat hürriyeti, bireylerin türkiye sınırları içinde ve yurt dışında serbestçe dolaşabilme ve seyahat edebilme özgürlüğünü ifade eder. bu hak, bireylerin hareket serbestisini güvence altına alır.","Seyahat hürriyeti, vatandaşların, kendi ülkesinden veya başka bir ülkeye seyahat etme hakkını ifade eder. 

**Açıklama:**

Seyahat hürriyeti, vatandaşların özgürce ülkeye giriş ve çıkış yapabil",
72,google/gemma-2-2b-it,"Apartman yönetimi, ödemeleri yapmadığında hangi hukuki adımları atabilir?","Ödemeleri yapmadığında, yönetici kararları uygulamak zorundadır ve ödeme yapılmasını sağlamak için yasal yollara başvurabilir.","Apartman yönetimi, ödemeleri yapmadığında aşağıdaki hukuki adımları atabilir:

1. **Ödemelerin geçici olarak durdurulması:** Ödemelerin geçici olarak durdurulması, apartman yönetiminin ödemelerin yapılmasını sağlamak",
73,google/gemma-2-2b-it,"Anayasa madde 63'e göre, tarih, kültür ve tabiat varlıklarının korunması hakkının ihlali hangi durumlarda söz konusu olur","Anayasa madde 63'e göre, tarih, kültür ve tabiat varlıklarının korunması hakkının ihlali, bu varlıkların korunmasının hukuka aykırı olarak sınırlandırılması veya zarar görmesi durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve tarih, kültür ve tabiat varlıklarının korunması hakkını korumakla yükümlüdür.","Anayasa madde 63'e göre, tarih, kültür ve tabiat varlıklarının korunması hakkının ihlali, aşağıdaki durumlarda söz konusu olur:

* **İhlal edilmiş bir yasal düzenleme veya izin verilmemiş bir faaliyet",
74,google/gemma-2-2b-it,"Mirasçılar, miras bırakanın borçlarını ödemek zorunda mıdır?","4721 sayılı Türk Medeni Kanunu'na göre, mirasçılar, miras bırakanın borçlarından miras payları oranında sorumludur. Yargıtay içtihatları, mirasçıların borçların ödenmesi konusunda hak ve yükümlülüklerini belirler.","Hayır, mirasçılar, miras bırakanın borçlarını ödemek zorunda değildir.",
75,google/gemma-2-2b-it,"Bir sivil toplum kuruluşu, gençlerin korunma hakkının yasal dayanak olmaksızın kısıtlanması gerektiğini savunmaktadır. Bu durum Anayasanın 58. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 58. Maddesi Türkiye Devleti'nin, devletin gençleri koruma ve geliştirme yükümlülüğüne sahip olduğunu belirtir. Bu tür bir savunma Anayasa'ya aykırıdır.","Evet, Anayasanın 58. Maddesi'ne aykırıdır. 
 
**Açıklama:**

Anayasanın 58. maddesi, ""Her bireyin, çocukluk ve gençlik dönemlerinde, bedensel ve ruhsal geli",
76,google/gemma-2-2b-it,Toplanma ve karar yeter sayısının belirlenmesindeki anayasal ilkeler nelerdir,"Anayasal ilkeler, tbmm'nin etkin ve demokratik bir şekilde çalışmasını sağlamak amacıyla toplanma ve karar yeter sayılarını belirler. bu ilkeler, yasama sürecinin düzenli işlemesini temin eder.","Anayasal ilkeler, toplanma ve karar yeter sayısının belirlenmesinde şunlardır:

* **Topluma saygı:** Toplanma ve karar verme süreçlerinde, toplumun genel çıkarlarına ve vatandaşların haklarına saygı gösterilmelidir.",
77,google/gemma-2-2b-it,Nişanlılığın bozulması nedeniyle hediyeleri geri talep edebilir miyim?,"Evet, türk medeni kanunu'na göre nişanlılık evlilik dışında bir sebeple sona ererse, nişanlılar birbirlerine vermiş oldukları hediyeleri geri talep edebilirler.","Hayır, nişanlılığın bozulması nedeniyle hediyeleri geri talep edemezsiniz. 

**Açıklama:**

Nişanlılık sözleşmesi, karşılıklı bir yükümlülük ve bağlılık ilişkisidir. Bu ilişki, ni",
78,google/gemma-2-2b-it,Hakimlerin ve Savcıların Bağımsızlığı Hangi Anayasa Maddesinde Belirtilmiştir?,140. maddede.,"**Anayasa madde 21**

**Açıklama:**

Anayasa madde 21, hakimlerin ve savcıların bağımsızlığına dair temel bir düzenlemeyi içerir. Bu madde, hakimlerin ve savcıların karar verme süreç",
79,google/gemma-2-2b-it,"Eğer annemin üzerine olan taşınmazlar, yanlış beyanlarla diğer kardeşim tarafından alındıysa ne yapabilirim?","Miras payınızı korumak için tenkis davası açabilirsiniz. bu dava, mirasçıların saklı paylarını aşan tasarrufların iptalini talep etmenizi sağlar.","Bu durumda, haklarınızı korumak için birkaç adım atabilirsiniz:

1. **İlgili belgeleri incelemek:**  Annemin taşınmazlara sahip olduğu belgeleri (hesap, ipotek, satış sözleşmesi vb.) inceleyin.
2. **İ",
80,google/gemma-2-2b-it,"Sanık, bir internet platformunda sahte haberler yayımlayarak kamuoyunu yanıltırsa, hangi suçlamalar gündeme gelir?","Sanık, internet platformunda sahte haberler yayımlayarak kamuoyunu yanıltırsa, 'yanıltıcı bilgi yayma', 'kamuoyunu yanıltma' ve 'medya etik kurallarını ihlal' suçlarıyla karşılaşabilir. Bu suçlar, hapis cezası ve/veya para cezası ile sonuçlanabilir ve yayımlanan bilgilerin düzeltilmesi gerekebilir.","Sanık, **sağlıksız haber yayımlama**, **sağlıksız bilgi yayımlama**, **yanlış bilgi yayımlama** ve **sağlıksız haber paylaşımı** suçlamalarıyla cezalandırılabilir. 


**Açıklama:**",
81,google/gemma-2-2b-it,"Anayasa madde 33, dernek kurma hürriyetinin korunması için hangi güvenceler sağlar","Anayasa madde 33, dernek kurma hürriyetinin korunması için, kişilerin önceden izin almaksızın dernek kurma, derneğe üye olma ve üyelikten ayrılma özgürlüğünün anayasal güvence altında olduğunu belirterek güvenceler sağlar. bu hüküm, örgütlenme ve ifade hürriyetini güvence altına alır. devlet, dernek kurma hürriyetini korumak için gerekli tedbirleri almak zorundadır.","Anayasa madde 33, dernek kurma hürriyetinin korunması için **tüm vatandaşların dernek kurma hakkı** ve **derneklerin kuruluş ve faaliyetleri için özgürlük** güvencelerini sağlar. 


**Açık",
82,google/gemma-2-2b-it,Anayasanın değiştirilmesi teklif edilemeyecek hükümleri nelerdir?,"Anayasanın ilk üç maddesi, değiştirilmesi teklif edilemeyecek hükümlerdir.","Anayasanın değiştirilmesi teklif edilemeyecek hükümleri şunlardır:

* **Anayasanın temel ilkeleri:** Anayasanın temel ilkeleri, yani haklar, özgürlükler ve sorumluluklar gibi temel yapı taşları, değiştirilemez",
83,google/gemma-2-2b-it,Kooperatif Ödemelerimizi Geri Almak İçin Dava Açarak Daha Kolay Alabilir Miyiz?,"Her Ortağın Kooperatiften Çıkma Hakkı Vardır. Çıkış, Ancak Bir Hesap Senesi Sonu İçin ve En Az 6 Ay Önceden Haber Verilerek Yapılır. Haklı ve Önemli Sebeplerin Varlığı Halinde Kooperatiften Çıkabilir ve Ödediklerinizi İsteyebilirsiniz.","Evet, kooperatiflerin ödemeleri geri almak için dava açabilirsiniz. Ancak, bu süreç karmaşık ve uzun sürebilir. 

**Neden?**

* **Kooperatif Hukuku:** Kooperatiflerin işleyişi ve ödemeleri hakkında ayrıntılı bir huk",
84,google/gemma-2-2b-it,İş sözleşmesinde belirtilen şartlar değiştirilebilir mi?,"İş sözleşmesinde belirtilen şartlar, işveren ve işçinin karşılıklı anlaşmasıyla değiştirilebilir. ancak, işçinin rızası olmadan yapılan değişiklikler geçersizdir.","**Evet, iş sözleşmesinde belirtilen şartlar değiştirilebilir.**

**Açıklama:**

İş sözleşmesi, tarafların iş ilişkisini düzenleyen bir sözleşmedir. Bu sözleşme, tarafların iş yükü ve hakları, çalışma koşulları",
85,google/gemma-2-2b-it,Eşimle Aramızda Fiziksel Şiddet Olayı Oldu. Eşim Bana Tazminat Davası Açtı ve Ben de Boşanma Davası Açtım. Ne Olur?,"Her Ne Sebeple Olursa Olsun Eşe Uygulanan Fiziksel Şiddet, Boşanmada Erkeğin Kusurlu Sayılması İçin Yeterlidir. Eşinizin Sizi Tahrik Etmesi, Üstünüze Çok Gelmesi İse Sadece Tazminatta İndirime Yol Açar. Olayın Ayrıntıları Durumu Değiştirebilir. Ancak Bu Kısa Açıklamanıza Göre Sizin Boşanma Davanızın Red, Eşinizin Tazminat Davasının Kabul ile Sonuçlanması Yüksek İhtimaldir. Sonuç Olarak İşin Uzmanı Bir Avukattan Hukuki Yardım Almanızı Şiddetle Tavsiye Ederiz.","Fiziksel şiddet olayı, tazminat ve boşanma davalarını içeren bir hukuki konudur. 

**Tazminat Davası:** Eşiniz tazminat davası açması, fiziksel şiddete uğradığınızı kanıt",
86,google/gemma-2-2b-it,Anayasanın 12. Maddesi Hangi Konuyu Ele Alır?,Temel hak ve hürriyetleri ele alır.,"Anayasanın 12. Maddesi **""İnsan Hakları""** konularını ele alır.",
87,google/gemma-2-2b-it,"Bir siyasi parti, basın araçlarının belirli durumlarda devlet tarafından keyfi olarak el konulabileceğini savunmaktadır. Bu durum Anayasanın 30. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 30. Maddesi, basın araçlarının suç aleti olduğu gerekçesiyle zapt ve müsadere edilemeyeceğini belirtir. Bu tür bir savunma bu maddeye aykırıdır.","Evet, Anayasanın 30. Maddesi'ne aykırıdır. 
 
**Açıklama:**

Anayasanın 30. Maddesi, ""Devlet, basın araçlarını kullanmak için gerekli olan hak ve özgürlükleri kor",
88,google/gemma-2-2b-it,"Bir üniversite profesörü, dersinde basın araçlarının keyfi olarak el konulabileceğini savunmuştur. Bu durum Anayasanın 30. Maddesi ile nasıl çelişir?","Anayasanın 30. Maddesi, basın araçlarının suç aleti olduğu gerekçesiyle zapt ve müsadere edilemeyeceğini belirtir. Bu tür bir savunma bu maddeye aykırıdır.","Anayasanın 30. maddesi, ""**Her vatandaşın, düşüncelerini, inançlarını, görüşlerini özgürce ifade etme hakkı vardır.**""  Bu ifade, basın araçlarının el konulmasıyla ilgili olarak, vatandaşların özgür",
89,google/gemma-2-2b-it,"Miras paylaşımında adaletsizlik yaşandıysa, hangi adımları atmalıyım?","Miras paylaşımında adaletsizlik yaşandıysa, bir avukata başvurarak dava açabilir ve paylaşımın düzeltilmesini talep edebilirsiniz.","Miras paylaşımında adaletsizlik yaşandığı takdirde, aşağıdaki adımları atmanız önerilir:

1. **Miras paylaşımının adil olmadığını kanıtlayın:**  Miras paylaşımının adil olmadığını kanıtlamak için, hukuki belgeleri,",
90,google/gemma-2-2b-it,Hukukta 'tortfeasor' nedir?,"Tortfeasor, hukuka aykırı bir eylemde bulunan veya başkalarına zarar veren kişiyi ifade eder. bu terim, genellikle tazminat davalarında sorumlu taraf olarak kullanılır.","**Tortfeasor**, bir kişinin, bir hukuki sorumluluğu veya sorumluluğu nedeniyle, bir davaya veya hukuki işlemde bulunmasıyla ilgili olarak, bir suçlu veya sorumlu kişi.",
91,google/gemma-2-2b-it,Toplu iş sözleşmesi yapma hakkı neyi kapsar?,"İşçiler ve işverenler, karşılıklı olarak ekonomik ve sosyal durumlarını ve çalışma şartlarını düzenlemek amacıyla toplu iş sözleşmesi yapma hakkına sahiptirler. (madde 53)","Toplu iş sözleşmesi, **işçilerin işverenler tarafından belirlenen iş koşullarını ve çalışma şartlarını kabul etme hakkını** kapsar. 

**Açıklama:**

Toplu iş sözleşmesi, işçilerin ve işverenlerin iş koşullarını ve",
92,google/gemma-2-2b-it,"Bir grup siyasetçi, tarım arazilerinin herhangi bir yasal dayanak olmadan kısıtlanabileceğini savunmaktadır. Bu durum Anayasanın 45. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 45. Maddesi Türkiye Devleti'nin, tarım arazilerinin amaçlarına uygun şekilde kullanılmasını sağlamak için gerekli tedbirleri alacağını belirtir. Bu tür bir savunma Anayasa'ya aykırıdır.","Evet, Anayasanın 45. Maddesi'ne aykırıdır. 
 
**Açıklama:**

Anayasanın 45. maddesi, ""Tarım arazileri, her vatandaşın hakları ve özgürlükleri için ayr",
93,google/gemma-2-2b-it,Anayasanın 84. Maddesi Hangi Tarihte Yürürlüğe Girmiştir?,7 Kasım 1982'de yürürlüğe girmiştir.,"Anayasanın 84. Maddesi **1982** yılında yürürlüğe girmiştir. 


**Not:** Bu cevap, sorunun doğruluğunu ve anlaşılmasını sağlamak için gerekli bilgileri içerir.",
94,google/gemma-2-2b-it,Türkiye cumhuriyeti'nin devlet şekli nedir,"Türkiye cumhuriyeti'nin devlet şekli cumhuriyettir. bu, devletin halkın egemenliği altında olduğunu ve yöneticilerin seçimle iş başına geldiğini ifade eder.",Türkiye Cumhuriyeti'nin devlet şekli **devlet-cumhuriyeti**'dir.,
95,google/gemma-2-2b-it,Sanayi malları için satış sonrası hizmetler nasıl olmalıdır?,"Sanayi mallarının kullanım ömrü boyunca, bakım ve onarım hizmetleri sunmak için yeterli teknik personel ve yedek parça bulundurulmalıdır.","Sanayi malları için satış sonrası hizmetler, **müşteri memnuniyetini ön planda tutarak** ve **hizmet kalitesini yüksek tutarak** olmalıdır. Bu hizmetler şunları içerebilir:

* **Teknik destek:** Malın kullanımında sorunlar",
96,google/gemma-2-2b-it,"Bir grup vatandaş, aile birliğinin korunmasının devlet tarafından keyfi olarak kısıtlanabileceğini savunmaktadır. Bu durum Anayasanın 41. Maddesi ile nasıl çelişir?","Anayasanın 41. Maddesi, ailenin Türk toplumunun temeli olduğunu ve devletin, ailenin huzur ve refahını sağlamak için gerekli tedbirleri alacağını belirtir. Bu tür bir savunma bu maddeye aykırıdır.","Anayasanın 41. maddesi, aile birliğinin korunmasını ve bu birliğin devlet tarafından kısıtlanmaması gerektiğini belirtir. Bu nedenle, devlet tarafından aile birliğinin keyfi olarak kısıtlanması, Anayasanın 41",
97,google/gemma-2-2b-it,Sıkıyönetim Cumhurbaşkanının başkanlığında toplanan Bakanlar Kurulu kararı ile ilan edilmiştir. Bu durum Anayasanın 122. Maddesi'ne uygun mudur?,"Evet, Anayasanın 122. Maddesi, sıkıyönetimin Cumhurbaşkanının başkanlığında toplanan Bakanlar Kurulu kararı ile ilan edilebileceğini belirtir. Bu durum maddeye uygundur.","Hayır, Anayasanın 122. Maddesi'ne uygun değildir. 

**Açıklama:**

Anayasanın 122. Maddesi, Cumhurbaşkanının başkanlığında toplanan Bakanlar Kurulu kararı ile ilan edilmesi",
98,google/gemma-2-2b-it,Kira artışı nasıl yapılır?,"Kira artışı, kira sözleşmesinde belirtilen oranlarda ve yasal sınırlamalar çerçevesinde yapılır. genellikle yıllık olarak uygulanır.","Kira artışı, kira sözleşmesinin tarafların tarafı ile anlaşılmasıyla yapılır.",
99,google/gemma-2-2b-it,Kamu denetçiliği kurumu'nun kararları bağlayıcı mıdır,"Kamu denetçiliği kurumu'nun kararları bağlayıcı değildir, ancak kamu idareleri için tavsiye niteliği taşır. i̇dareler, kurumun önerilerini dikkate alarak sorunların çözümüne yönelik adımlar atabilirler.","Hayır, kamu denetçiliği kurumunun kararları **bağlayıcı değildir**. 

**Açıklama:**

Kamu denetçiliği kurumları, kamu kurumlarının finansal ve işletmesel faaliyetlerini denetlemekle görevlidir",
