index,model_name,question,reference_answer,model_answer,error
46,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Anayasa madde 101, cumhurbaşkanının seçilme koşullarının sınırlandırılmasını nasıl düzenler","Anayasa madde 101, cumhurbaşkanının seçilme koşullarının sınırlandırılmasını, kırk yaşını doldurmuş, yükseköğrenim yapmış, milletvekili seçilme yeterliliğine sahip türkiye cumhuriyeti vatandaşı olma şartı ile düzenler. bu sınırlamalar, cumhurbaşkanının seçilme koşullarını ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır. bu hüküm, cumhurbaşkanının seçilme koşullarının korunmasını ve sınırlamaların keyfi olmamasını sağlar.","Anayasa madde 101, cumhurbaşkanının seçilme koşullarının sınırlandırılmasını, adayların kırk yaşını doldurmuş, yükseköğrenim yapmış ve milletvekili seçilme yeterliliğine sahip olma şartı ile düzenler. bu sınırlamalar, cumhurbaşkanının seçilme koşullarını ihlal etmemeli ve ölçülülük ilkesine uygun olmalıdır. bu hüküm, cumhurbaşkanının seçil",
47,meta-llama/Llama-3.2-3B-Instruct+LoRA,TBMM'nin Bilgi Edinme ve Denetim Yetkisi Hangi Anayasa Maddesinde Belirtilmiştir?,98. maddede.,97. maddede.,
48,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Tüketici, satın aldığı ayıplı mal için hangi haklara sahiptir?","6502 sayılı Tüketicinin Korunması Hakkında Kanun'a göre, tüketici, satın aldığı ayıplı mal için ücretsiz onarım, malın değiştirilmesi, bedel indirimi veya bedel iadesi talep edebilir. Yargıtay içtihatları, tüketicinin bu haklarını kullanabilmesi için ayıbın varlığını ispatlaması gerektiğini vurgular.","6502 sayılı Tüketicinin Korunması Hakkında Kanun'a göre, tüketici, satın aldığı ayıplı mal için malın iadesini, değiştirilmesini, onarılmasını veya ayıplının giderilmesini talep edebilir. Yargıtay içtihatları, tüketicinin bu haklarını kullanabilmesi için ayıp bulunmasını ispatlaması gerektiğini belirtir.",
49,meta-llama/Llama-3.2-3B-Instruct+LoRA,Herhangi bir gerçek veya tüzel kişi aynı zamanda hem veri sorumlusu hem de veri işleyen olabilir mi?,"Veri sorumlusu, kişisel verilerin işleme amaçlarını ve vasıtalarını belirleyen, veri kayıt sisteminin kurulmasından ve yönetilmesinden sorumlu olan gerçek veya tüzel kişidir. bu kişiler, gerçek kişiler olabileceği gibi, kamu kurumları, şirketler, dernekler veya vakıflar gibi tüzel kişiler de olabilecektir.","Evet, aynı gerçek kişi birden fazla iş yeri varsa, her bir işyerinde ayrı ayrı veri sorumlusu ve veri işleyicisi olabilir. Ancak, aynı kişi hem veri sorumlusu hem de veri işleyicisi olamaz.",
50,meta-llama/Llama-3.2-3B-Instruct+LoRA,İdarenin bazı görevleri kanunla düzenlenmemiş ve bir bütün olarak ele alınmamıştır. Bu durum Anayasanın 123. Maddesi ile nasıl çelişir?,"Anayasanın 123. Maddesi, idarenin tüm görevlerinin kanunla düzenlenmesini ve bir bütün olarak ele alınmasını öngörür. Bu durum maddeye aykırıdır.","Anayasanın 123. Maddesi, idarenin bazı görevlerinin kanunla düzenlenmesini ve bir bütün olarak ele alınmasını öngörür. Bu durum maddeye aykırıdır.",
51,meta-llama/Llama-3.2-3B-Instruct+LoRA,İdari yargı nedir?,"Hukuki dinlenilme hakkı, tarafların yargılama sürecinde savunmalarını yapabilme ve delillerini sunabilme hakkıdır.","İdari yargı, idari işlemlerden doğan uyuşmazlıkları çözmekle görevli yargı dalıdır.",
52,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Bir belediye başkanı, resmi toplantılarda başka bir dili kullanmayı zorunlu hale getirmiştir. Bu uygulama Anayasanın 3. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 3. Maddesi Türkiye Devleti'nin resmi dilinin Türkçe olduğunu belirtir. Resmi toplantılarda başka bir dil kullanmak bu maddeye aykırıdır.","Evet, Anayasanın 3. Maddesi, Türkiye Cumhuriyeti'nin resmi dilinin Türkçe olduğunu belirtir. Başka bir dilin resmi olarak kullanılmak istenemesi Anayasa'ya aykırıdır.",
53,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Bir belediye, yerel yönetimde herkesin yaşama hakkının sınırlandırılabileceğini kararlaştırmıştır. Bu uygulama Anayasanın 17. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 17. Maddesi, herkesin yaşama hakkına sahip olduğunu ve bu hakkın ancak kanunlarla düzenlenebileceğini vurgular. Bu tür bir uygulama Anayasa'ya aykırıdır.","Evet, Anayasanın 17. Maddesi, herkesin yaşama hakkının korunacağını vurgular. Bu tür bir uygulama Anayasa'ya aykırıdır.",
54,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Anayasa madde 80'e göre, milletvekillerinin türkiye'yi temsil etme yetkisinin sınırlandırılmasında hangi ilkeler gözetilir","Anayasa madde 80'e göre, milletvekillerinin türkiye'yi temsil etme yetkisinin sınırlandırılmasında kanunilik, demokratik toplum düzeninin gereklerine uygunluk ve ölçülülük ilkeleri gözetilir. bu sınırlamalar, milletvekillerinin temsil yetkisini ihlal etmemeli ve bireylerin demokratik temsiliyetini kısıtlamamalıdır.","Anayasa madde 80'e göre, milletvekillerinin türkiye'yi temsil etme yetkisinin sınırlandırılmasında kanunilik, demokratik toplum düzeninin gereklerine uygunluk ve ölçülülük ilkeleri gözetilir. bu sınırlamalar, milletvekillerinin temsil yetkisini ihlal etmemeli ve tbmm'nin demokratik süreci kısıtlamamalıdır.",
55,meta-llama/Llama-3.2-3B-Instruct+LoRA,Kişinin rızası olmadan kişisel veriler hangi şartlarda işlenebilir?,"Kanunlarda açıkça öngörülmesi, fiili imkansızlık nedeniyle rızasını açıklayamayacak durumda olan kişinin hayatı veya beden bütünlüğünün korunması, bir sözleşmenin kurulması veya ifası için gerekli olması, veri sorumlusunun hukuki yükümlülüğünü yerine getirebilmesi, ilgili kişinin kendisi tarafından alenileştirilmiş olması, bir hakkın tesisi, kullanılması veya korunması için veri işlemenin zorunlu olması, veri sorumlusunun meşru menfaatleri için veri işlemenin zorunlu olması.","Kanunlarda açıkça öngörülmesi, fiili imkansızlık nedeniyle rızasını açıklayamayacak durumda olan kişinin hayatı veya beden bütünlüğünün korunması, bir sözleşmenin kurulması veya ifası için gerekli olması, veri sorumlusunun hukuki yükümlülüğünü yerine getirebilmesi, ilgili kişinin kendisi tarafından alenileştirilmiş olması, bir hakkın tesisi, kullanılması veya korunması için veri işlemenin zorunlu olması",
56,meta-llama/Llama-3.2-3B-Instruct+LoRA,Vergi affı sonrasında borçların ödenmemesi durumunda ne olur?,"Vergi affı sonrasında borçların ödenmemesi durumunda, mükellef affın sağladığı avantajları kaybeder ve borç yeniden yapılandırılmadan önceki haline döner.","Vergi affı sonrasında borçların ödenmemesi durumunda, affı kapsayan kanun hükümlerine göre cezai yaptırımlar uygulanır ve borçlar zamanla ödenmezse icra dairesine başvurularak tahsil edilir.",
57,meta-llama/Llama-3.2-3B-Instruct+LoRA,Bir kişi facebook üzerinden tehdit mesajları gönderdiğinde ne tür yasal işlemler yapılmalıdır?,"Facebook üzerinden tehdit mesajları gönderildiğinde, ilgili platforma şikayette bulunmalı ve yetkili makamlara suç duyurusunda bulunarak hukuki işlemleri başlatmalısınız.","Facebook üzerinden tehdit mesajları gönderilen kişiye, tehdit suçundan dolayı savcılığa suç duyurusunda bulunulmalıdır. Ayrıca, kişisel hakların korunması için facebook'a şikayette bulunulabilir.",
58,meta-llama/Llama-3.2-3B-Instruct+LoRA,Mülkiyetin devri nedir?,"Mülkiyetin devri, bir malın mülkiyetinin bir kişiden başka bir kişiye geçmesi işlemidir.","Mülkiyetin devri, bir malın bir kişiden başka bir kişiye geçişi ifade eder. devir, yazılı veya sözlü olarak yapılabilir ve tapu siciline tescil ile gerçekleşir.",
59,meta-llama/Llama-3.2-3B-Instruct+LoRA,Uluslararası yatırım hukuku nedir?,"Uluslararası yatırım hukuku, yabancı yatırımların korunması, teşvik edilmesi ve yönetimi ile ilgili kuralları belirleyen hukuk dalıdır. i̇kili yatırım anlaşmaları bu hukukun temelini oluşturur.","Uluslararası yatırım hukuku, devletler ve şirketlerin uluslararası düzeyde yatırım yapmalarını ve uluslararası yatırımları düzenleyen hukuk dalıdır.",
60,meta-llama/Llama-3.2-3B-Instruct+LoRA,Tbmm üyeleri hangi tür işlerde çalışamaz ve hangi görevlerde bulunamazlar?,"Tbmm üyeleri, devlet ve diğer kamu tüzel kişilerinde ve bunlara bağlı kuruluşlarda; devletin veya diğer kamu tüzelkişilerinin doğrudan veya dolaylı olarak katıldığı teşebbüs ve ortaklıklarda; özel gelir kaynakları ve özel imkanları kanunla sağlanmış kamu yararına çalışan derneklerin ve devletten yardım sağlayan ve vergi muafiyeti olan vakıfların, kamu kurumu niteliğindeki meslek kuruluşları ile sendikalar ve bunların üst kuruluşlarının ve katıldıkları teşebbüs veya ortaklıkların yönetim ve denetim kurullarında görev alamazlar, vekili olamazlar, herhangi bir taahhüt işini doğrudan veya dolaylı olarak kabul edemezler, temsilcilik ve hakemlik yapamazlar. (madde 82)","Tbmm üyeleri, devlet ve diğer kamu tüzel kişiliklerine ait, emeklilik hariç, hiçbir görev ve hizmet almaz, görevleri ve hizmetleri kabul almaz, temsilcilik ve hakimlik yapmaz ve doğrudan veya dolaylı olarak katılmak üzere kanuni veya sözleşmeli olarak görev alamazlar. (madde 82)",
61,meta-llama/Llama-3.2-3B-Instruct+LoRA,Hakimler ve savcılar kurulu'nun uluslararası benzerleri nelerdir,"Hakimler ve savcılar kurulu'na benzer kurumlar, birçok ülkede yargı mensuplarının atanması, terfisi ve disiplin işlemlerini yürüten anayasal organlar olarak faaliyet gösterir.","Birçok ülkede, hakimler ve savcılar kuruluları, adil yargılamayı sağlamak ve yargı mensuplarını denetlemek amacıyla bağımsız ve bağımsız bir yargı organı olarak faaliyet gösterir. bu kurumlar, genellikle yargı mensuplarının mesleki faaliyetlerini denetlemek, yargı mensuplarının eğitimini sağlamak ve yargı mensuplarının arama ve atama süreçlerini denetlemekle görevlidir.",
62,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Bir belediyedeki mahalli idare, belediye halkının mahalli müşterek ihtiyaçlarını karşılamak üzere kurulmuş ve karar organları seçimle işbaşına gelmemiştir. Bu durum Anayasanın 127. Maddesi'ne uygun mudur?","Hayır, Anayasanın 127. Maddesi, mahalli idarelerin belediye halkının mahalli müşterek ihtiyaçlarını karşılamak üzere kurulmasını ve karar organlarının seçimle işbaşına gelmesini öngörür. Bu durum maddeye aykırıdır.","Hayır, Anayasanın 127. Maddesi, mahalli idarelerin belediye halkının mahalli müşterek ihtiyaçlarını karşılamak üzere kurulmasını ve karar organlarının seçimle işbaşına gelmesini öngörür. Bu durum maddeye aykırıdır.",
63,meta-llama/Llama-3.2-3B-Instruct+LoRA,İş yerinde performans düşüklüğü nedeniyle işten çıkarıldım haklarım nelerdir,Performans düşüklüğü nedeniyle işten çıkarıldıysanız i̇ş kanunu kapsamında çeşitli haklarınız bulunmaktadır öncelikle işvereninizin performans değerlendirmelerini ve uyarılarını inceleyin haksız bir işten çıkarma olduğunu düşünüyorsanız işe iade davası açabilirsiniz ayrıca kıdem tazminatı ihbar tazminatı ve diğer işçi alacaklarınızı talep edebilirsiniz,İş yerinde performans düşüklüğü nedeniyle işten çıkarıldıysanız i̇ş kanunu kapsamında çeşitli haklarınız bulunmaktadır öncelikle iş akdinin feshi nedeniyle iş mahkemesine başvurarak kıdem tazminat ve ihbar tazminat talep edebilirsiniz ayrıca performance evaluation'ler nedeniyle işten çıkarılma durumu nedeniyle maddi ve manevi tazminat davası açabilirsiniz bu süreçte iş sözleşmenize ve işveren ile,
64,meta-llama/Llama-3.2-3B-Instruct+LoRA,Anayasanın 34. Maddesi Sizce Neden Önemlidir?,Herkesin önceden izin almaksızın toplantı ve gösteri yürüyüşü düzenleme hakkına sahip olduğunu belirlediği için önemlidir.,Herkesin önceden izin almaksızın dernek kurma ve bunlara üye olma hakkına sahip olduğunu belirlediği için önemlidir.,
65,meta-llama/Llama-3.2-3B-Instruct+LoRA,Nafaka ödemelerinde gecikmeler hakaret etme hakkı verir mi?,"Hayır, nafaka ödemelerindeki gecikmeler hakaret etme hakkını vermez. şikayet edebilirsiniz.","Hayır, nafaka ödemelerinde gecikmeler hakaret etme hakkı vermez. hakaret suç teşkil eder ve cezai yaptırımlar uygulanır.",
66,meta-llama/Llama-3.2-3B-Instruct+LoRA,Vatan hizmetinin yerine getirilmesinde vatandaşların sorumlulukları nelerdir,"Vatandaşlar, vatan hizmetini yerine getirmek, ulusal savunma ve güvenlik görevlerine katılmak ve yasalarla belirlenen hizmetleri yerine getirmekle sorumludur. bu, vatandaşlık bilincinin bir parçasıdır.","Vatan hizmetinin yerine getirilmesinde vatandaşlar, milli savunmaya katılma, kamu hizmetlerinde görev almak, milli dayanışma ve birlik spiritine katkı vermek gibi sorumlulukları vardır.",
67,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Müteahhit ile yapılan sözleşmede peşinat verildi, müteahhit cayma halinde 15 gün içinde ödeme yapacağını belirtti ama şimdi ödeme yapmıyor. ne yapmalıyım?",Noter aracılığıyla ihtarname gönderip sözleşmeyi feshedin. peşinatı geri almak için dava açmanız gerekebilir.,"Müteahhitin cayma hakkı varsa, sözleşmeye göre ödeme yapması gerekmektedir. i̇şe iade talep edebilir veya dava açabilirsiniz.",
68,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Anayasa madde 104'e göre, cumhurbaşkanının görev ve yetkilerinin ihlali hangi durumlarda söz konusu olur","Anayasa madde 104'e göre, cumhurbaşkanının görev ve yetkilerinin ihlali, anayasa'nın uygulanmasını gözetmemesi veya devlet organlarının düzenli ve uyumlu çalışmasını sağlamaması durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve cumhurbaşkanının görev ve yetkilerini korumakla yükümlüdür.","Anayasa madde 104'e göre, cumhurbaşkanının görev ve yetkilerinin ihlali, anayasa'nın uygulanmasını sağlamaması veya devlet organlarının düzenli ve uyumlu çalışmasını sağlamaması durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve cumhurbaşkanının görev ve yetkilerini korumakla yükümlüdür.",
69,meta-llama/Llama-3.2-3B-Instruct+LoRA,Okulda çocuğuma yönelik ayrımcılık yapıldığını düşünüyorum ne yapmalıyım,"Anayasa'nın 42. maddesi eğitim hakkını güvence altına alır. çocuğunuza yönelik ayrımcılık yapıldığını düşünüyorsanız, okul yönetimiyle durumu görüşüp çözüm talep edebilir, çözüm bulamazsanız milli eğitim bakanlığı'na şikayette bulunabilirsiniz.","Anayasa'nın 42. maddesi eğitim hakkını güvence altına alır. okulda çocuğunuzuna yönelik ayrımcılık yapıldığını düşünüyorsanız, okul yönetimiyle durumu görüşüp çözüm talep edebilir, çözüm bulamazsanız milli eğitim bakanlığı'na şikayette bulunabilirsiniz.",
70,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Anayasa madde 47, devletleştirme ve özelleştirme işlemlerinin korunması için ne tür tedbirler alınacağını düzenler","Anayasa madde 47, devletleştirme ve özelleştirme işlemlerinin korunması için devletin, bu işlemleri anayasal ve kanuni düzenlemelere uygun olarak gerçekleştirmesini düzenler. devlet, devletleştirme ve özelleştirme işlemlerini adil ve hukuka uygun olarak gerçekleştirmek zorundadır.","Anayasa madde 47, devletleştirme ve özelleştirme işlemlerinin korunması için devletin, bu işlemleri anayasal ve kanuni düzenlemelere uygun olarak gerçekleştirmesini ve gerçek karşılığını peşin ödemesini sağlamak amacıyla gerekli hukuki ve idari tedbirleri almakla yükümlü olduğunu düzenler. devlet, devletleştirme ve özelleştirme işlemlerini düzenlemek ve bu işlemlerde mali",
71,meta-llama/Llama-3.2-3B-Instruct+LoRA,Seyahat hürriyeti nedir,"Seyahat hürriyeti, bireylerin türkiye sınırları içinde ve yurt dışında serbestçe dolaşabilme ve seyahat edebilme özgürlüğünü ifade eder. bu hak, bireylerin hareket serbestisini güvence altına alır.","Seyahat hürriyeti, bireylerin istedikleri yerde seyahat edebilme ve yer değiştirebilme hakkıdır. bu hak, ulusal sınırlar dışına çıkma ve belirli bir yere seyahat etme özgürlüğünü içerir.",
72,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Apartman yönetimi, ödemeleri yapmadığında hangi hukuki adımları atabilir?","Ödemeleri yapmadığında, yönetici kararları uygulamak zorundadır ve ödeme yapılmasını sağlamak için yasal yollara başvurabilir.","Apartman yönetimi, ödemeleri yapmadığında, borcu yapan paydaşlara karşı dava açabilir ve apartman yönetim planının uygulanmasını talep edebilir. ayrıca, ödeme yapılmadığını belirten bir bildirimde bulunabilir.",
73,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Anayasa madde 63'e göre, tarih, kültür ve tabiat varlıklarının korunması hakkının ihlali hangi durumlarda söz konusu olur","Anayasa madde 63'e göre, tarih, kültür ve tabiat varlıklarının korunması hakkının ihlali, bu varlıkların korunmasının hukuka aykırı olarak sınırlandırılması veya zarar görmesi durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve tarih, kültür ve tabiat varlıklarının korunması hakkını korumakla yükümlüdür.","Anayasa madde 63'e göre, tarih, kültür ve tabiat varlıklarının korunması hakkının ihlali, bu varlıkların korunmasının hukuka aykırı olarak sınırlandırılması veya zarar görmesi durumunda söz konusu olur. devlet, bu tür ihlalleri önlemek ve tarih, kültür ve tabiat varlıklarının korunması hakkını korumakla yükümlüdür.",
74,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Mirasçılar, miras bırakanın borçlarını ödemek zorunda mıdır?","4721 sayılı Türk Medeni Kanunu'na göre, mirasçılar, miras bırakanın borçlarından miras payları oranında sorumludur. Yargıtay içtihatları, mirasçıların borçların ödenmesi konusunda hak ve yükümlülüklerini belirler.","Mirasçılar, miras bırakanın borçlarını ödemekle yükümlüdürler. ancak, miras bırakanın borçlarından feragat edilebilir veya tazminat talep edilebilir.",
75,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Bir sivil toplum kuruluşu, gençlerin korunma hakkının yasal dayanak olmaksızın kısıtlanması gerektiğini savunmaktadır. Bu durum Anayasanın 58. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 58. Maddesi Türkiye Devleti'nin, devletin gençleri koruma ve geliştirme yükümlülüğüne sahip olduğunu belirtir. Bu tür bir savunma Anayasa'ya aykırıdır.","Evet, Anayasanın 58. Maddesi Türkiye Devleti'nin, devletin gençleri koruma ve geliştirme yükümlülüğüne sahip olduğunu belirtir. Bu tür bir savunma Anayasa'ya aykırıdır.",
76,meta-llama/Llama-3.2-3B-Instruct+LoRA,Toplanma ve karar yeter sayısının belirlenmesindeki anayasal ilkeler nelerdir,"Anayasal ilkeler, tbmm'nin etkin ve demokratik bir şekilde çalışmasını sağlamak amacıyla toplanma ve karar yeter sayılarını belirler. bu ilkeler, yasama sürecinin düzenli işlemesini temin eder.","Toplanma ve karar yeter sayısının belirlenmesindeki anayasal ilkeler, demokratik temsili, halkın iradesini yansıtmayı ve seçim sürecinin dürüstlükle yürütülmesini sağlar.",
77,meta-llama/Llama-3.2-3B-Instruct+LoRA,Nişanlılığın bozulması nedeniyle hediyeleri geri talep edebilir miyim?,"Evet, türk medeni kanunu'na göre nişanlılık evlilik dışında bir sebeple sona ererse, nişanlılar birbirlerine vermiş oldukları hediyeleri geri talep edebilirler.","Evet, nişanlılık süresince verilen hediyelerin geri talep edilebileceği bir hak vardır. ancak, mahkeme kararı olmadan bu hak kullanmanız zor olabilir.",
78,meta-llama/Llama-3.2-3B-Instruct+LoRA,Hakimlerin ve Savcıların Bağımsızlığı Hangi Anayasa Maddesinde Belirtilmiştir?,140. maddede.,139. maddede.,
79,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Eğer annemin üzerine olan taşınmazlar, yanlış beyanlarla diğer kardeşim tarafından alındıysa ne yapabilirim?","Miras payınızı korumak için tenkis davası açabilirsiniz. bu dava, mirasçıların saklı paylarını aşan tasarrufların iptalini talep etmenizi sağlar.",Yanlış beyan nedeniyle taşınmazın devri için dava açabilirsiniz. hukuki destek almanız önemlidir.,
80,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Sanık, bir internet platformunda sahte haberler yayımlayarak kamuoyunu yanıltırsa, hangi suçlamalar gündeme gelir?","Sanık, internet platformunda sahte haberler yayımlayarak kamuoyunu yanıltırsa, 'yanıltıcı bilgi yayma', 'kamuoyunu yanıltma' ve 'medya etik kurallarını ihlal' suçlarıyla karşılaşabilir. Bu suçlar, hapis cezası ve/veya para cezası ile sonuçlanabilir ve yayımlanan bilgilerin düzeltilmesi gerekebilir.","Sanık, internet platformunda sahte haberler yayımlayarak kamuoyunu yanıltırsa, 'yanıltıcı haber yayımı', 'kamu düzenini bozma' ve 'sahte bilgi yayımı' suçlarıyla karşılaşabilir. Bu suçlar, hapis cezası ve/veya para cezası ile sonuçlanabilir ve mağdurların zararının tazmini gerekebilir.",
81,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Anayasa madde 33, dernek kurma hürriyetinin korunması için hangi güvenceler sağlar","Anayasa madde 33, dernek kurma hürriyetinin korunması için, kişilerin önceden izin almaksızın dernek kurma, derneğe üye olma ve üyelikten ayrılma özgürlüğünün anayasal güvence altında olduğunu belirterek güvenceler sağlar. bu hüküm, örgütlenme ve ifade hürriyetini güvence altına alır. devlet, dernek kurma hürriyetini korumak için gerekli tedbirleri almak zorundadır.","Anayasa madde 33, dernek kurma hürriyetinin korunması için, kişilerin önceden izin almaksızın dernek kurma ve bu derneklere üye olma özgürlüğünün anayasal güvence altında olduğunu belirterek güvenceler sağlar. bu hüküm, dernek kurma hürriyetini ve demokratik katılımı güvence altına alır. devlet, dernek kurma hürriyetini korumak için gerekli tedbir",
82,meta-llama/Llama-3.2-3B-Instruct+LoRA,Anayasanın değiştirilmesi teklif edilemeyecek hükümleri nelerdir?,"Anayasanın ilk üç maddesi, değiştirilmesi teklif edilemeyecek hükümlerdir.",Anayasanın ilk üç maddesi ve son madde değiştirilmesi teklif edilemeyecek hükümlerdir.,
83,meta-llama/Llama-3.2-3B-Instruct+LoRA,Kooperatif Ödemelerimizi Geri Almak İçin Dava Açarak Daha Kolay Alabilir Miyiz?,"Her Ortağın Kooperatiften Çıkma Hakkı Vardır. Çıkış, Ancak Bir Hesap Senesi Sonu İçin ve En Az 6 Ay Önceden Haber Verilerek Yapılır. Haklı ve Önemli Sebeplerin Varlığı Halinde Kooperatiften Çıkabilir ve Ödediklerinizi İsteyebilirsiniz.","Her Ortağın Kooperatiften Çıkma Hakkı Vardır. Çıkış, Ancak Bir Hesap Senesi Sonu İçin ve En Az 6 Ay Önceden Haber Verilerek Yapılır. Kooperatifin Öngörülen Sürede Tamamlanmamış Olmasına Rağmen Ödemelerin Devam Etmesi Haklı Neden Sayılabilir.",
84,meta-llama/Llama-3.2-3B-Instruct+LoRA,İş sözleşmesinde belirtilen şartlar değiştirilebilir mi?,"İş sözleşmesinde belirtilen şartlar, işveren ve işçinin karşılıklı anlaşmasıyla değiştirilebilir. ancak, işçinin rızası olmadan yapılan değişiklikler geçersizdir.","İş sözleşmesinde belirtilen şartlar, tarafların karşılıklı anlaşması veya yasal düzenlemeler gereği değiştirilebilir. Ancak, bu değişiklikler adil ve eşit şartlar çerçevesinde yapılmalıdır.",
85,meta-llama/Llama-3.2-3B-Instruct+LoRA,Eşimle Aramızda Fiziksel Şiddet Olayı Oldu. Eşim Bana Tazminat Davası Açtı ve Ben de Boşanma Davası Açtım. Ne Olur?,"Her Ne Sebeple Olursa Olsun Eşe Uygulanan Fiziksel Şiddet, Boşanmada Erkeğin Kusurlu Sayılması İçin Yeterlidir. Eşinizin Sizi Tahrik Etmesi, Üstünüze Çok Gelmesi İse Sadece Tazminatta İndirime Yol Açar. Olayın Ayrıntıları Durumu Değiştirebilir. Ancak Bu Kısa Açıklamanıza Göre Sizin Boşanma Davanızın Red, Eşinizin Tazminat Davasının Kabul ile Sonuçlanması Yüksek İhtimaldir. Sonuç Olarak İşin Uzmanı Bir Avukattan Hukuki Yardım Almanızı Şiddetle Tavsiye Ederiz.",Tazminat Davası Mahkeme tarafından Erkek Eşe Ödenilecek Parayı Belirler. Boşanma Davası Mahkeme Boşanmaya Karar Verir ve Eşlerin Mal Varlıklarının Yapılandırılmasına Karar Verir. Tazminat Davası ve Boşanma Davasının Sonuçları Ayrı Ayrı Olabilir.,
86,meta-llama/Llama-3.2-3B-Instruct+LoRA,Anayasanın 12. Maddesi Hangi Konuyu Ele Alır?,Temel hak ve hürriyetleri ele alır.,Temel hak ve hürriyetlerin korunmasını ele alır.,
87,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Bir siyasi parti, basın araçlarının belirli durumlarda devlet tarafından keyfi olarak el konulabileceğini savunmaktadır. Bu durum Anayasanın 30. Maddesi'ne aykırı mıdır?","Evet, Anayasanın 30. Maddesi, basın araçlarının suç aleti olduğu gerekçesiyle zapt ve müsadere edilemeyeceğini belirtir. Bu tür bir savunma bu maddeye aykırıdır.","Evet, Anayasanın 30. Maddesi, basın araçlarının suç işlendiği iddiasıyla araber takibinde konsolosluk ve kinlik ve akrabilik bağı olmaksızın resen ve resmi olarak sınırlı veya açık bir süre için hapis cezasına tabi tutulamayacağını belirtir. Bu tür bir savunma bu maddeye aykırıdır.",
88,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Bir üniversite profesörü, dersinde basın araçlarının keyfi olarak el konulabileceğini savunmuştur. Bu durum Anayasanın 30. Maddesi ile nasıl çelişir?","Anayasanın 30. Maddesi, basın araçlarının suç aleti olduğu gerekçesiyle zapt ve müsadere edilemeyeceğini belirtir. Bu tür bir savunma bu maddeye aykırıdır.","Anayasanın 30. Maddesi, basın araçlarının suç işlemesi durumunda government tarafından el konulabileceğini belirtir. Bu tür bir savunma bu maddeye aykırıdır.",
89,meta-llama/Llama-3.2-3B-Instruct+LoRA,"Miras paylaşımında adaletsizlik yaşandıysa, hangi adımları atmalıyım?","Miras paylaşımında adaletsizlik yaşandıysa, bir avukata başvurarak dava açabilir ve paylaşımın düzeltilmesini talep edebilirsiniz.","Miras paylaşımında adaletsizlik yaşandıysa, mirasçılar mahkemeye başvurarak miras paylaşımını talep edebilir. ayrıca, mirasın taksimi konusunda anlaşmazlık varsa, bir avukata danışarak hukuki destek alabilirsiniz.",
90,meta-llama/Llama-3.2-3B-Instruct+LoRA,Hukukta 'tortfeasor' nedir?,"Tortfeasor, hukuka aykırı bir eylemde bulunan veya başkalarına zarar veren kişiyi ifade eder. bu terim, genellikle tazminat davalarında sorumlu taraf olarak kullanılır.","Tortfeasor, bir kişinin hukuka aykırı olarak başka bir kişinin haklarını ihlal etmesi durumunda sorumlu olan kişidir. bu durum, maddi ve manevi tazminat davaları ile işlenir.",
91,meta-llama/Llama-3.2-3B-Instruct+LoRA,Toplu iş sözleşmesi yapma hakkı neyi kapsar?,"İşçiler ve işverenler, karşılıklı olarak ekonomik ve sosyal durumlarını ve çalışma şartlarını düzenlemek amacıyla toplu iş sözleşmesi yapma hakkına sahiptirler. (madde 53)","İşçiler ve işverenler, karşılıklı olarak ekonomik ve sosyal durumlarını ve çalışma şartlarını düzenlemek amacıyla toplu iş sözleşmesi yapma hakkına sahiptirler. (madde 53)",
